Boleracea_gene,NCBI_gene
Bo5g039610,106343209
Bo5g004270,106343211
Bo5g004280,106343212
Bo5g049100,106343215
Bo1g153270,106343216
Bo5g010420,106343218
Bo5g143290,106343219
Bo5g002500,106343220
Bo5g140110,106343221
Bo5g006830,106343222
Bo5g119980,106343223
Bo5g123740,106343224
Bo5g108540,106343225
Bo5g108530,106343226
Bo1g024230,106343227
Bo5g108520,106343228
Bo5g149920,106343229
Bo5g063070,106343230
Bo5g038760,106343231
Bo5g038770,106343232
Bo5g098710,106343233
Bo5g041100,106343234
Bo5g127540,106343235
Bo5g151540,106343236
Bo5g141390,106343237
Bo1g045370,106343238
Bo5g033090,106343239
Bo5g005670,106343240
Bo5g127370,106343241
Bo5g109950,106343242
Bo5g109940,106343243
Bo1g087320,106343244
Bo5g131890,106343245
Bo5g045060,106343246
Bo5g045040,106343247
Bo5g079880,106343249
Bo5g129140,106343250
Bo5g129170,106343251
Bo1g114770,106343252
Bo5g008860,106343255
Bo5g025310,106343256
Bo5g020740,106343257
Bo5g112460,106343259
Bo5g141870,106343261
Bo1g023880,106343262
Bo5g148160,106343263
Bo5g020510,106343265
Bo5g020500,106343266
Bo5g020520,106343267
Bo5g005070,106343268
Bo5g003210,106343269
Bo5g137280,106343271
Bo5g137270,106343272
Bo5g072930,106343273
Bo5g072920,106343274
Bo5g023510,106343275
Bo5g023520,106343276
Bo1g049460,106343277
Bo5g052290,106343278
Bo5g052280,106343279
Bo5g052270,106343280
Bo5g141920,106343281
Bo5g016860,106343283
Bo5g017160,106343284
Bo5g063210,106343285
Bo5g017980,106343286
Bo5g043120,106343287
Bo5g145090,106343288
Bo1g054870,106343289
Bo5g079940,106343290
Bo5g010270,106343292
Bo5g008320,106343293
Bo5g136610,106343294
Bo5g143310,106343295
Bo5g055780,106343296
Bo5g098080,106343297
Bo5g127000,106343298
Bo5g127010,106343299
Bo5g010640,106343300
Bo5g025600,106343301
Bo5g116900,106343302
Bo5g098320,106343303
Bo5g072950,106343304
Bo5g022380,106343305
Bo5g025430,106343306
Bo5g117010,106343308
Bo5g117000,106343309
Bo5g141810,106343310
Bo5g002540,106343311
Bo5g103570,106343312
Bo5g123100,106343313
Bo5g126970,106343314
Bo1g037060,106343315
Bo5g003700,106343317
Bo5g092940,106343318
Bo5g136650,106343319
Bo5g005060,106343320
Bo5g005270,106343321
Bo5g039750,106343323
Bo5g146720,106343324
Bo5g005650,106343325
Bo1g052930,106343326
Bo5g050680,106343329
Bo5g128980,106343330
Bo5g051920,106343331
Bo5g136750,106343333
Bo5g135110,106343334
Bo1g039790,106343335
Bo5g089440,106343336
Bo5g071120,106343337
Bo5g141750,106343339
Bo5g117140,106343341
Bo5g138090,106343342
Bo5g039500,106343343
Bo1g047770,106343345
Bo5g118500,106343347
Bo5g148620,106343349
Bo5g069330,106343350
Bo5g086510,106343353
Bo1g110180,106343354
Bo5g150260,106343355
Bo5g109990,106343356
Bo5g110010,106343357
Bo5g126410,106343359
Bo5g126420,106343361
Bo5g139260,106343363
Bo1g017890,106343364
Bo5g003020,106343365
Bo5g003030,106343366
Bo5g132620,106343367
Bo5g148280,106343368
Bo5g065700,106343369
Bo5g052250,106343370
Bo5g041160,106343371
Bo5g039660,106343372
Bo1g039710,106343374
Bo5g076230,106343376
Bo1g158840,106343378
Bo5g127220,106343380
Bo5g127230,106343381
Bo5g127210,106343382
Bo1g039850,106343383
Bo5g027480,106343384
Bo5g140050,106343385
Bo5g140040,106343386
Bo5g132280,106343387
Bo5g132290,106343388
Bo5g136470,106343389
Bo5g012020,106343391
Bo1g019730,106343393
Bo5g139560,106343394
Bo5g117170,106343395
Bo5g045070,106343396
Bo5g025330,106343397
Bo5g017360,106343398
Bo5g088150,106343399
Bo5g050620,106343400
Bo5g050610,106343401
Bo5g038840,106343402
Bo1g048090,106343403
Bo5g016940,106343404
Bo5g008890,106343406
Bo5g091710,106343407
Bo5g146900,106343408
Bo5g002670,106343409
Bo5g002660,106343410
Bo1g150230,106343411
Bo5g101080,106343412
Bo5g101070,106343413
Bo5g133510,106343414
Bo5g059810,106343415
Bo5g059800,106343416
Bo5g059790,106343417
Bo5g137320,106343418
Bo5g122910,106343419
Bo5g009890,106343420
Bo5g009880,106343421
Bo5g065590,106343422
Bo5g112360,106343423
Bo5g121380,106343424
Bo5g101210,106343425
Bo5g025660,106343426
Bo5g062620,106343428
Bo5g139610,106343429
Bo5g127290,106343430
Bo5g127300,106343431
Bo5g003970,106343432
Bo5g072540,106343433
Bo5g043100,106343434
Bo5g012000,106343435
Bo1g101080,106343437
Bo5g017140,106343438
Bo5g004640,106343439
Bo5g039170,106343440
Bo5g002450,106343441
Bo5g021130,106343442
Bo5g140000,106343444
Bo5g140010,106343445
Bo5g126190,106343447
Bo5g144930,106343448
Bo5g149860,106343450
Bo5g115110,106343452
Bo5g118530,106343453
Bo5g054730,106343454
Bo5g009300,106343455
Bo5g133350,106343456
Bo5g141830,106343458
Bo1g147260,106343459
Bo5g133220,106343460
Bo5g017280,106343461
Bo5g016950,106343462
Bo5g017210,106343465
Bo5g034850,106343466
Bo1g026920,106343468
Bo5g148450,106343469
Bo5g109720,106343470
Bo5g082600,106343471
Bo5g143400,106343472
Bo5g148580,106343473
Bo5g010070,106343474
Bo5g026960,106343476
Bo5g118940,106343477
Bo5g064370,106343478
Bo1g003470,106343479
Bo5g128860,106343480
Bo5g016890,106343481
Bo5g021400,106343482
Bo5g021410,106343483
Bo5g126240,106343484
Bo5g103450,106343486
Bo5g007620,106343487
Bo5g140120,106343489
Bo5g149930,106343490
Bo5g143090,106343491
Bo5g091860,106343494
Bo5g022240,106343495
Bo5g104970,106343496
Bo5g132420,106343497
Bo5g141670,106343498
Bo5g010590,106343500
Bo5g025920,106343501
Bo5g002980,106343503
Bo1g014690,106343504
Bo5g002990,106343505
Bo5g127380,106343506
Bo5g030950,106343507
Bo5g136550,106343509
Bo1g053050,106343510
Bo5g136540,106343511
Bo5g017510,106343512
Bo5g022050,106343514
Bo5g020030,106343515
Bo5g062340,106343516
Bo5g007030,106343517
Bo5g136270,106343518
Bo5g079920,106343519
Bo5g085300,106343521
Bo5g085440,106343522
Bo5g008220,106343523
Bo5g008230,106343524
Bo5g058500,106343525
Bo1g010670,106343527
Bo5g021300,106343532
Bo5g021320,106343533
Bo5g103530,106343535
Bo1g038960,106343536
Bo5g138190,106343537
Bo5g146980,106343538
Bo5g145320,106343539
Bo5g049460,106343540
Bo5g049450,106343541
Bo3g061750,106343543
Bo1g003210,106343544
Bo5g041460,106343546
Bo5g099900,106343547
Bo5g063180,106343548
Bo5g027580,106343550
Bo5g049320,106343551
Bo5g132630,106343554
Bo5g039320,106343555
Bo5g126830,106343556
Bo5g156520,106343557
Bo5g146600,106343558
Bo1g084690,106343562
Bo5g049540,106343563
Bo5g004170,106343564
Bo5g135080,106343565
Bo5g126370,106343566
Bo5g027340,106343567
Bo5g068220,106343568
Bo5g007920,106343569
Bo5g007910,106343570
Bo1g002840,106343571
Bo5g001090,106343572
Bo5g004820,106343574
Bo1g141540,106343575
Bo5g005520,106343577
Bo5g063250,106343578
Bo5g071290,106343579
Bo5g121400,106343580
Bo5g127590,106343581
Bo5g013260,106343583
Bo5g112380,106343585
Bo5g136660,106343586
Bo5g019930,106343587
Bo5g148410,106343588
Bo5g127660,106343589
Bo5g051810,106343590
Bo5g136590,106343591
Bo5g010050,106343592
Bo5g123450,106343593
Bo5g113840,106343594
Bo5g132910,106343595
Bo5g005310,106343596
Bo5g076290,106343597
Bo5g021100,106343598
Bo5g144720,106343599
Bo5g144700,106343600
Bo5g143520,106343601
Bo1g144270,106343602
Bo5g009500,106343603
Bo5g009480,106343604
Bo5g148830,106343606
Bo5g006950,106343607
Bo5g006930,106343608
Bo5g141570,106343610
Bo5g004160,106343611
Bo5g015010,106343612
Bo5g057190,106343614
Bo5g039640,106343615
Bo5g039300,106343616
Bo5g141910,106343617
Bo5g141900,106343618
Bo5g126850,106343619
Bo5g057320,106343620
Bo5g122700,106343621
Bo5g122710,106343622
Bo5g020650,106343623
Bo1g016380,106343624
Bo5g020660,106343625
Bo5g098790,106343626
Bo5g001040,106343627
Bo5g008450,106343628
Bo5g027310,106343629
Bo5g137420,106343630
Bo5g014840,106343631
Bo5g014820,106343633
Bo5g014830,106343634
Bo5g123750,106343635
Bo1g158870,106343636
Bo5g007880,106343637
Bo5g034540,106343638
Bo5g007900,106343639
Bo5g062880,106343640
Bo5g116880,106343641
Bo5g116870,106343642
Bo5g132550,106343644
Bo5g003200,106343646
Bo5g116850,106343647
Bo5g115270,106343649
Bo5g017680,106343650
Bo1g129670,106343651
Bo5g139340,106343653
Bo5g139320,106343654
Bo5g135150,106343655
Bo5g027750,106343656
Bo5g009230,106343657
Bo5g034380,106343658
Bo5g148850,106343659
Bo1g017600,106343660
Bo5g138010,106343661
Bo5g043680,106343662
Bo5g019380,106343663
Bo5g019370,106343664
Bo5g003430,106343665
Bo5g003440,106343666
Bo5g105130,106343667
Bo5g135130,106343668
Bo5g002970,106343669
Bo1g008220,106343670
Bo5g004460,106343671
Bo5g023630,106343672
Bo5g115610,106343673
Bo5g071270,106343674
Bo5g105000,106343675
Bo5g127480,106343676
Bo5g037410,106343677
Bo5g041470,106343678
Bo5g122780,106343679
Bo5g058460,106343680
Bo5g155020,106343681
Bo1g013120,106343682
Bo5g025650,106343683
Bo5g139750,106343684
Bo5g027770,106343685
Bo5g071030,106343686
Bo5g101030,106343687
Bo5g148480,106343689
Bo5g132540,106343690
Bo1g016290,106343691
Bo5g023920,106343694
Bo5g114110,106343695
Bo5g111260,106343696
Bo5g111250,106343697
Bo5g006980,106343698
Bo5g078680,106343700
Bo5g019480,106343701
Bo5g022310,106343702
Bo5g020470,106343703
Bo5g054660,106343704
Bo5g043360,106343705
Bo5g085160,106343707
Bo5g055750,106343708
Bo5g042680,106343709
Bo5g009910,106343710
Bo5g139250,106343711
Bo1g059170,106343712
Bo5g016830,106343713
Bo5g021550,106343714
Bo5g034740,106343715
Bo5g024040,106343716
Bo5g095740,106343717
Bo5g095750,106343718
Bo5g043620,106343720
Bo5g008680,106343721
Bo5g087050,106343722
Bo5g027450,106343724
Bo1g158860,106343725
Bo1g078860,106343726
Bo5g007870,106343727
Bo5g109750,106343728
Bo5g113670,106343729
Bo5g093110,106343730
Bo5g030830,106343731
Bo5g025860,106343732
Bo1g051270,106343733
Bo5g151560,106343734
Bo5g063240,106343735
Bo5g013300,106343736
Bo5g005020,106343737
Bo5g124900,106343739
Bo5g095840,106343740
Bo5g034820,106343741
Bo5g086650,106343743
Bo5g141620,106343744
Bo5g093140,106343746
Bo5g127070,106343747
Bo1g112480,106343749
Bo1g006080,106343750
Bo5g113850,106343751
Bo5g132830,106343752
Bo5g049040,106343753
Bo5g139580,106343754
Bo5g109680,106343755
Bo5g020460,106343757
Bo1g150040,106343758
Bo5g004850,106343759
Bo5g021660,106343760
Bo5g021650,106343761
Bo5g010230,106343762
Bo5g109800,106343763
Bo5g144810,106343764
Bo5g004870,106343766
Bo5g141610,106343767
Bo1g010960,106343768
Bo5g080160,106343771
Bo5g027730,106343772
Bo5g073010,106343775
Bo5g136950,106343776
Bo1g084830,106343777
Bo5g062600,106343778
Bo5g064330,106343779
Bo5g030660,106343780
Bo5g124880,106343782
Bo5g003620,106343785
Bo5g131710,106343786
Bo1g070790,106343787
Bo5g038880,106343788
Bo5g038890,106343789
Bo5g086610,106343790
Bo5g014880,106343791
Bo1g002810,106343794
Bo5g023810,106343795
Bo5g004230,106343796
Bo5g004860,106343797
Bo5g121480,106343799
Bo5g015060,106343800
Bo5g059780,106343801
Bo5g126700,106343802
Bo1g076780,106343803
Bo5g126710,106343804
Bo5g002910,106343805
Bo5g002930,106343806
Bo5g017790,106343807
Bo1g076770,106343808
Bo5g009470,106343810
Bo5g016370,106343811
Bo5g017150,106343813
Bo1g009990,106343814
Bo5g002510,106343816
Bo5g002520,106343817
Bo5g051850,106343818
Bo5g103550,106343819
Bo5g145310,106343820
Bo5g010120,106343821
Bo5g005290,106343822
Bo5g128920,106343823
Bo5g112300,106343824
Bo5g043350,106343825
Bo5g152770,106343827
Bo5g018190,106343828
Bo5g058670,106343830
Bo5g123470,106343832
Bo5g117360,106343833
Bo5g010110,106343834
Bo5g116810,106343835
Bo5g143570,106343836
Bo5g139280,106343837
Bo5g140080,106343838
Bo5g025610,106343839
Bo5g148120,106343841
Bo5g121350,106343844
Bo5g148600,106343845
Bo5g005550,106343847
Bo5g127570,106343848
Bo5g020090,106343849
Bo5g005300,106343850
Bo5g086830,106343852
Bo5g044970,106343853
Bo5g044980,106343854
Bo5g044990,106343855
Bo5g062930,106343856
Bo5g137660,106343857
Bo5g042880,106343859
Bo5g134720,106343863
Bo5g057110,106343864
Bo5g141310,106343866
Bo5g152730,106343867
Bo5g009010,106343868
Bo5g013240,106343869
Bo5g117350,106343870
Bo1g007630,106343871
Bo5g118810,106343872
Bo5g114020,106343873
Bo5g126180,106343874
Bo3g051010,106343875
Bo5g018170,106343876
Bo5g118910,106343877
Bo5g109810,106343878
Bo5g052440,106343879
Bo5g030320,106343880
Bo5g030310,106343881
Bo5g079930,106343882
Bo5g039540,106343883
Bo5g021530,106343884
Bo5g021520,106343885
Bo2g052490,106343886
Bo5g012190,106343887
Bo5g103560,106343888
Bo5g136870,106343889
Bo5g015100,106343890
Bo5g127260,106343891
Bo5g005740,106343892
Bo5g076350,106343894
Bo5g003420,106343895
Bo5g015040,106343896
Bo5g127240,106343897
Bo5g003250,106343898
Bo5g117110,106343899
Bo5g007890,106343900
Bo1g016660,106343901
Bo5g096920,106343903
Bo5g096930,106343904
Bo5g156360,106343905
Bo5g137290,106343906
Bo5g156460,106343907
Bo5g008700,106343908
Bo5g105090,106343912
Bo5g104980,106343914
Bo1g154760,106343915
Bo5g139380,106343916
Bo1g158880,106343919
Bo5g062780,106343920
Bo5g017480,106343921
Bo5g019560,106343925
Bo5g002790,106343926
Bo5g091650,106343927
Bo5g145370,106343928
Bo5g145380,106343929
Bo5g071260,106343930
Bo5g071250,106343931
Bo5g009150,106343933
Bo5g139310,106343934
Bo5g148400,106343936
Bo5g148390,106343937
Bo5g003960,106343938
Bo5g009450,106343939
Bo5g144880,106343940
Bo1g002190,106343941
Bo5g002640,106343942
Bo5g009520,106343943
Bo5g019900,106343944
Bo5g132210,106343945
Bo5g027330,106343946
Bo5g062900,106343947
Bo5g148800,106343948
Bo1g008440,106343950
Bo5g021680,106343951
Bo5g152840,106343954
Bo5g038520,106343955
Bo5g036350,106343958
Bo5g150300,106343959
Bo5g137700,106343960
Bo5g137690,106343961
Bo5g004070,106343962
Bo5g122820,106343965
Bo5g134680,106343966
Bo5g038720,106343967
Bo5g127430,106343968
Bo5g127420,106343969
Bo5g106190,106343970
Bo5g116800,106343971
Bo5g076260,106343973
Bo1g024180,106343974
Bo5g145550,106343976
Bo5g043030,106343980
Bo5g108560,106343981
Bo5g015290,106343982
Bo5g132970,106343983
Bo1g017710,106343984
Bo5g025270,106343986
Bo5g034260,106343987
Bo5g034270,106343988
Bo5g139850,106343989
Bo1g005520,106343992
Bo5g009800,106343994
Bo5g017870,106343996
Bo5g017880,106343997
Bo5g009530,106343998
Bo5g034990,106343999
Bo5g143300,106344000
Bo5g127320,106344001
Bo5g127310,106344002
Bo5g015240,106344003
Bo5g115540,106344004
Bo5g103540,106344006
Bo5g156380,106344007
Bo5g123210,106344008
Bo1g158890,106344009
Bo5g132100,106344010
Bo5g132460,106344011
Bo5g098820,106344012
Bo5g072730,106344013
Bo1g049520,106344015
Bo5g008200,106344016
Bo5g099950,106344018
Bo5g009310,106344020
Bo5g145280,106344022
Bo5g019340,106344023
Bo5g004490,106344024
Bo1g154870,106344026
Bo5g143590,106344027
Bo5g034230,106344028
Bo5g034240,106344029
Bo5g027670,106344030
Bo5g017860,106344031
Bo5g098660,106344032
Bo5g068210,106344033
Bo5g029070,106344034
Bo5g104940,106344036
Bo1g098440,106344037
Bo5g002620,106344038
Bo5g145170,106344039
Bo5g025630,106344040
Bo5g134750,106344041
Bo5g007000,106344042
Bo1g059050,106344044
Bo5g138080,106344045
Bo5g115340,106344046
Bo5g043640,106344047
Bo5g027010,106344048
Bo5g027000,106344049
Bo5g003560,106344050
Bo1g006420,106344051
Bo5g027400,106344053
Bo5g064310,106344056
Bo5g042840,106344057
Bo5g127040,106344058
Bo5g052370,106344059
Bo5g025790,106344060
Bo1g024310,106344061
Bo5g055990,106344062
Bo5g143120,106344064
Bo5g070990,106344066
Bo5g015250,106344069
Bo5g066960,106344071
Bo5g013280,106344072
Bo1g086120,106344073
Bo5g017020,106344075
Bo5g132180,106344076
Bo5g126790,106344078
Bo5g126780,106344079
Bo5g019640,106344080
Bo5g008940,106344082
Bo5g118950,106344083
Bo5g007130,106344084
Bo1g143930,106344085
Bo5g025110,106344086
Bo5g132110,106344087
Bo5g132120,106344088
Bo5g120070,106344090
Bo5g025560,106344091
Bo5g027260,106344092
Bo5g106210,106344094
Bo5g139880,106344096
Bo1g158900,106344097
Bo5g140100,106344098
Bo1g057660,106344101
Bo5g012010,106344102
Bo5g039280,106344103
Bo5g039290,106344104
Bo5g042830,106344105
Bo5g155180,106344107
Bo5g043430,106344108
Bo5g019870,106344109
Bo1g017770,106344111
Bo5g131770,106344112
Bo5g051910,106344114
Bo5g043540,106344117
Bo5g033100,106344118
Bo5g007580,106344119
Bo5g085340,106344120
Bo1g082460,106344121
Bo5g024020,106344122
Bo5g024010,106344123
Bo5g008990,106344124
Bo5g089470,106344125
Bo5g139270,106344126
Bo5g038540,106344127
Bo5g038530,106344128
Bo5g141720,106344129
Bo5g013290,106344130
Bo5g017830,106344131
Bo5g017840,106344132
Bo5g115730,106344133
Bo5g131790,106344134
Bo5g102350,106344136
Bo5g136360,106344137
Bo5g026980,106344138
Bo5g039100,106344139
Bo5g085420,106344140
Bo5g017550,106344141
Bo5g118860,106344142
Bo5g126540,106344144
Bo5g082640,106344145
Bo1g032040,106344146
Bo5g082630,106344147
Bo5g113520,106344148
Bo5g123390,106344152
Bo5g030380,106344155
Bo1g156300,106344157
Bo5g019590,106344158
Bo1g105260,106344159
Bo5g116930,106344160
Bo5g010870,106344161
Bo5g021440,106344162
Bo5g089460,106344163
Bo5g020380,106344164
Bo5g136170,106344165
Bo5g021800,106344166
Bo5g021790,106344167
Bo1g117440,106344168
Bo5g010370,106344170
Bo5g132320,106344171
Bo5g143550,106344172
Bo1g158920,106344173
Bo5g048350,106344174
Bo5g021350,106344175
Bo1g117450,106344176
Bo5g006810,106344177
Bo5g006790,106344179
Bo5g028000,106344182
Bo5g017750,106344183
Bo5g019650,106344184
Bo5g001140,106344189
Bo1g071110,106344191
Bo5g002810,106344197
Bo5g002820,106344198
Bo1g059340,106344201
Bo5g002870,106344203
Bo5g002880,106344204
Bo5g002920,106344205
Bo5g002950,106344206
Bo5g002960,106344207
Bo5g003090,106344208
Bo1g141080,106344211
Bo5g003230,106344212
Bo5g003240,106344213
Bo5g003330,106344214
Bo5g003650,106344216
Bo5g003750,106344218
Bo5g003770,106344219
Bo5g003830,106344220
Bo5g003850,106344222
Bo5g004020,106344223
Bo5g004060,106344224
Bo5g004090,106344225
Bo5g004670,106344230
Bo5g004790,106344232
Bo5g005160,106344235
Bo5g005180,106344237
Bo5g005470,106344241
Bo5g005510,106344242
Bo5g005620,106344243
Bo5g005700,106344245
Bo1g157630,106344246
Bo5g007290,106344252
Bo1g006540,106344253
Bo5g007780,106344257
Bo5g007850,106344258
Bo5g007860,106344259
Bo5g007950,106344261
Bo1g005670,106344263
Bo5g008380,106344267
Bo5g008430,106344268
Bo1g117460,106344273
Bo5g008980,106344275
Bo5g009270,106344276
Bo5g009440,106344277
Bo1g014930,106344282
Bo5g009740,106344284
Bo5g009760,106344285
Bo5g009780,106344287
Bo8g112880,106344288
Bo5g010130,106344290
Bo5g010220,106344291
Bo1g126090,106344293
Bo5g010520,106344294
Bo5g010760,106344296
Bo5g010950,106344299
Bo5g011960,106344300
Bo1g006360,106344301
Bo5g013340,106344306
Bo5g013410,106344307
Bo1g139170,106344309
Bo5g013560,106344310
Bo5g014760,106344311
Bo5g030820,106344313
Bo5g014870,106344314
Bo1g158930,106344315
Bo5g014960,106344316
Bo5g015130,106344318
Bo5g015150,106344320
Bo1g024220,106344323
Bo5g016400,106344324
Bo5g016480,106344327
Bo5g016490,106344328
Bo5g016500,106344329
Bo1g005490,106344330
Bo5g016580,106344332
Bo5g016690,106344335
Bo1g148920,106344339
Bo1g124900,106344347
Bo5g017250,106344348
Bo5g017630,106344351
Bo5g017730,106344353
Bo17400s010,106344355
Bo1g102270,106344356
Bo5g018040,106344357
Bo5g018210,106344361
Bo1g008130,106344364
Bo5g019310,106344366
Bo5g019470,106344370
Bo1g055060,106344373
Bo5g020040,106344377
Bo1g122970,106344381
Bo5g020330,106344386
Bo5g020350,106344388
Bo5g020420,106344389
Bo1g005320,106344390
Bo5g020530,106344391
Bo5g020910,106344393
Bo3g085510,106344396
Bo5g021110,106344397
Bo5g021120,106344398
Bo1g039160,106344400
Bo5g021220,106344403
Bo5g021290,106344406
Bo1g151810,106344408
Bo5g021640,106344410
Bo5g021700,106344411
Bo5g021880,106344413
Bo5g021900,106344415
Bo5g022330,106344420
Bo5g023620,106344424
Bo5g023640,106344425
Bo5g023840,106344426
Bo5g023880,106344428
Bo1g078350,106344429
Bo5g025090,106344432
Bo5g025180,106344433
Bo5g025280,106344435
Bo1g091620,106344437
Bo5g025480,106344438
Bo5g025770,106344442
Bo1g051490,106344444
Bo5g027110,106344453
Bo5g027210,106344456
Bo2g094940,106344470
Bo5g027830,106344471
Bo1g108770,106344472
Bo5g027910,106344473
Bo5g029150,106344474
Bo5g029170,106344475
Bo5g030220,106344476
Bo1g051090,106344477
Bo5g030470,106344483
Bo1g003230,106344488
Bo5g030750,106344490
Bo5g030860,106344492
Bo1g072250,106344496
Bo5g033080,106344497
Bo5g034180,106344499
Bo5g034420,106344504
Bo1g049390,106344506
Bo5g034860,106344513
Bo1g153700,106344515
Bo5g034980,106344519
Bo5g035080,106344521
Bo5g035230,106344523
Bo5g036340,106344528
Bo5g036360,106344529
Bo5g037520,106344532
Bo5g038620,106344534
Bo1g150420,106344539
Bo5g039780,106344549
Bo1g119310,106344554
Bo5g041000,106344555
Bo5g041280,106344559
Bo5g041290,106344560
Bo5g041390,106344561
Bo1g059060,106344566
Bo5g041570,106344569
Bo5g041660,106344570
Bo5g042670,106344571
Bo1g147210,106344572
Bo5g043300,106344579
Bo00825s060,106344588
Bo5g044960,106344594
Bo1g008150,106344601
Bo5g045180,106344602
Bo5g048320,106344606
Bo5g048510,106344617
Bo1g063720,106344622
Bo1g037390,106344628
Bo5g048910,106344638
Bo5g048940,106344640
Bo5g048990,106344641
Bo1g154710,106344645
Bo5g049110,106344646
Bo5g049200,106344647
Bo5g052260,106344662
Bo1g049420,106344663
Bo1g138300,106344671
Bo5g055900,106344678
Bo5g057100,106344683
Bo1g007370,106344687
Bo5g057160,106344688
Bo5g058470,106344691
Bo5g058490,106344692
Bo1g138280,106344693
Bo5g058540,106344694
Bo1g037400,106344699
Bo5g059760,106344700
Bo1g039740,106344701
Bo5g059850,106344702
Bo5g060890,106344703
Bo5g060900,106344704
