gene	cabbage1	cabbage2	kale1	kale2	kale3	TO10001	TO10002	TO10003
Bo3g134380	Bo3g134380	0	0	0	0	0	1	5	1
Bo3g134390	Bo3g134390	18	42	0	0	0	86	111	69
Bo3g134400	Bo3g134400	0	0	0	0	0	0	2	4
Bo3g134410	Bo3g134410	12	27	78	86	56	9	20	22
Bo3g134420	Bo3g134420	52	152	144	98	74	108	94	146
Bo3g134430	Bo3g134430	4	13	4	5	4	10	12	8
Bo3g134440	Bo3g134440	0	2	0	0	1	1	0	0
Bo3g134450	Bo3g134450	0	0	0	0	0	0	2	0
Bo3g134460	Bo3g134460	0	0	0	0	0	1	2	2
Bo3g134470	Bo3g134470	34	97	89	39	39	84	143	123
Bo3g134480	Bo3g134480	143	284	435	179	187	317	366	355
Bo3g134490	Bo3g134490	95	315	227	184	143	400	433	430
Bo3g134500	Bo3g134500	6	13	16	28	28	36	33	36
Bo3g134510	Bo3g134510	17576	32985	58419	45492	32104	19255	27384	26327
Bo3g134520	Bo3g134520	11	15	11	7	7	0	2	1
Bo3g134530	Bo3g134530	0	0	0	0	0	5	14	6
Bo3g134540	Bo3g134540	0	0	0	0	0	2	1	0
Bo3g134550	Bo3g134550	4	13	34	8	7	44	53	53
Bo3g134560	Bo3g134560	108	184	242	154	102	191	263	245
Bo3g134570	Bo3g134570	0	0	0	0	0	5	10	5
Bo3g134580	Bo3g134580	0	0	0	0	0	2	6	10
Bo3g134590	Bo3g134590	150	297	541	264	183	298	394	326
Bo3g134600	Bo3g134600	3	9	10	13	5	2	7	7
Bo3g134610	Bo3g134610	10	33	11	24	12	30	54	50
Bo3g134620	Bo3g134620	114	286	200	153	89	278	358	316
Bo3g134630	Bo3g134630	0	3	1	1	3	0	0	1
Bo3g134640	Bo3g134640	0	0	0	0	0	0	2	0
Bo3g134650	Bo3g134650	0	0	0	0	4	0	6	2
Bo3g134660	Bo3g134660	122	349	159	74	48	98	134	101
Bo3g134670	Bo3g134670	3	8	0	1	1	0	0	1
Bo3g134680	Bo3g134680	259	455	183	148	72	512	492	370
Bo3g134690	Bo3g134690	13	29	35	39	33	32	28	27
Bo3g134700	Bo3g134700	129	273	361	186	123	280	410	344
Bo3g134720	Bo3g134720	60	215	310	246	168	272	331	325
Bo3g134730	Bo3g134730	4	15	19	3	5	49	33	24
Bo3g135730	Bo3g135730	0	0	0	0	0	0	3	3
Bo3g135740	Bo3g135740	0	0	1	0	0	0	0	1
Bo3g135750	Bo3g135750	209	379	290	241	169	339	431	345
Bo3g135760	Bo3g135760	54	99	58	51	34	53	82	76
Bo3g135770	Bo3g135770	0	0	0	0	1	0	2	0
Bo3g135780	Bo3g135780	26	58	23	18	8	27	54	50
Bo3g135790	Bo3g135790	126	291	434	151	91	119	173	133
Bo3g135800	Bo3g135800	0	0	0	0	1	0	3	2
Bo3g135810	Bo3g135810	0	0	0	0	0	0	2	0
Bo3g135820	Bo3g135820	24	97	115	94	71	135	148	131
Bo3g135840	Bo3g135840	6	15	80	59	68	38	34	40
Bo3g135850	Bo3g135850	0	1	0	0	1	8	10	10
Bo3g135860	Bo3g135860	0	0	0	0	4	2	10	4
Bo3g135870	Bo3g135870	3	10	51	35	41	32	39	31
Bo3g135880	Bo3g135880	18	36	81	72	57	106	95	102
Bo3g135890	Bo3g135890	264	610	417	322	178	366	705	611
Bo3g135900	Bo3g135900	0	0	0	1	0	2	10	6
Bo3g135910	Bo3g135910	15	12	12	10	15	31	34	29
Bo3g135920	Bo3g135920	122	452	212	190	161	248	434	315
Bo3g135930	Bo3g135930	50	118	84	57	26	92	104	128
Bo3g135940	Bo3g135940	12	32	38	37	33	66	49	45
Bo3g135950	Bo3g135950	1	0	0	0	0	1	0	0
Bo3g135960	Bo3g135960	3	4	11	0	4	17	8	11
Bo3g136960	Bo3g136960	45	97	137	63	57	103	136	116
Bo3g136970	Bo3g136970	100	219	285	297	152	313	355	338
Bo3g136980	Bo3g136980	0	0	0	0	0	0	2	0
Bo3g136990	Bo3g136990	0	0	0	0	1	1	5	2
Bo3g137000	Bo3g137000	0	0	0	0	1	0	0	1
Bo3g137010	Bo3g137010	69	134	169	70	81	254	183	174
Bo3g137020	Bo3g137020	0	1	0	1	0	15	44	55
Bo3g137030	Bo3g137030	218	667	462	389	265	489	528	473
Bo3g137040	Bo3g137040	0	0	14	11	11	0	0	0
Bo3g137050	Bo3g137050	14	30	24	6	18	13	38	15
Bo3g137070	Bo3g137070	16	53	30	16	22	0	0	1
Bo3g137080	Bo3g137080	3	11	7	7	4	11	15	21
Bo3g137090	Bo3g137090	2310	5062	4252	3497	2266	2323	3686	2921
Bo3g137100	Bo3g137100	8	27	26	17	20	55	34	26
Bo3g137110	Bo3g137110	0	0	1	0	7	3	3	4
Bo3g137120	Bo3g137120	0	0	0	1	2	3	0	2
Bo3g137160	Bo3g137160	0	4	3	1	3	4	13	3
Bo3g137170	Bo3g137170	0	1	5	4	18	35	43	35
Bo3g137180	Bo3g137180	0	0	0	0	0	1	3	1
Bo3g137200	Bo3g137200	14	27	29	15	16	29	25	18
Bo3g137210	Bo3g137210	1	7	3	7	9	2	6	3
Bo3g137220	Bo3g137220	0	1	94	58	50	0	2	3
Bo3g137240	Bo3g137240	0	0	1	0	2	0	2	1
Bo3g137250	Bo3g137250	0	0	0	0	0	0	0	2
Bo3g137260	Bo3g137260	0	0	0	0	2	0	1	0
Bo3g137270	Bo3g137270	0	0	0	0	4	3	5	0
Bo3g137290	Bo3g137290	0	0	0	0	1	1	0	6
Bo3g137310	Bo3g137310	0	1	0	0	0	1	5	1
Bo3g137320	Bo3g137320	0	0	0	1	0	1	2	2
Bo3g137330	Bo3g137330	0	0	0	2	1	2	8	9
Bo3g137340	Bo3g137340	39	126	194	194	124	561	437	433
Bo3g138350	Bo3g138350	12	5	9	7	10	22	54	52
Bo3g138360	Bo3g138360	27	83	60	30	17	73	32	29
Bo3g138370	Bo3g138370	6	8	12	7	9	7	1	3
Bo3g138390	Bo3g138390	0	0	0	0	1	0	0	1
Bo3g138400	Bo3g138400	0	0	0	0	1	0	1	0
Bo3g138410	Bo3g138410	2	12	11	11	8	17	16	21
Bo3g138420	Bo3g138420	27	94	76	62	33	140	126	143
Bo3g138430	Bo3g138430	96	218	170	95	62	182	239	193
Bo3g138450	Bo3g138450	61	183	211	114	80	113	118	140
Bo3g138460	Bo3g138460	25	93	109	71	73	78	109	103
Bo3g138470	Bo3g138470	128	199	238	191	177	55	89	75
Bo3g138480	Bo3g138480	54	133	250	193	137	273	233	238
Bo3g138490	Bo3g138490	144	312	158	152	77	212	288	239
Bo3g138500	Bo3g138500	0	0	1	0	0	0	3	0
Bo3g138520	Bo3g138520	47	173	191	121	101	104	116	134
Bo3g138530	Bo3g138530	0	1	1	1	0	0	0	1
Bo3g138540	Bo3g138540	0	0	0	0	1	1	1	0
Bo3g138550	Bo3g138550	9	28	3	6	3	24	13	12
Bo3g138560	Bo3g138560	0	0	0	0	0	2	7	4
Bo3g138570	Bo3g138570	5	38	89	109	81	72	97	125
Bo3g138580	Bo3g138580	182	540	398	336	178	359	530	526
Bo3g138590	Bo3g138590	161	325	247	195	91	192	256	232
Bo3g138600	Bo3g138600	12	4	16	19	10	25	34	30
Bo3g138610	Bo3g138610	14	40	47	29	25	64	72	73
Bo3g138620	Bo3g138620	0	0	10	15	10	2	1	3
Bo3g138630	Bo3g138630	20	81	98	63	46	148	137	128
Bo3g138640	Bo3g138640	0	0	0	0	1	6	9	16
Bo3g138650	Bo3g138650	1	1	10	5	6	32	40	37
Bo3g138660	Bo3g138660	0	0	0	0	0	1	0	1
Bo3g138680	Bo3g138680	0	0	2	1	2	4	1	4
Bo3g138710	Bo3g138710	0	0	0	0	0	0	1	1
Bo3g138720	Bo3g138720	0	0	2	1	3	5	3	6
Bo3g138730	Bo3g138730	0	0	6	1	0	8	8	14
Bo3g138740	Bo3g138740	6	9	8	10	9	35	47	39
Bo3g138750	Bo3g138750	4	0	0	5	6	20	40	22
Bo3g138760	Bo3g138760	46	95	95	56	54	102	111	96
Bo3g138770	Bo3g138770	0	1	3	0	0	36	43	34
Bo3g138780	Bo3g138780	0	0	0	0	2	0	0	1
Bo3g138790	Bo3g138790	0	0	0	0	0	0	2	2
Bo3g138800	Bo3g138800	2	5	32	18	13	0	2	0
Bo3g138810	Bo3g138810	72	184	98	83	60	114	160	154
Bo3g138820	Bo3g138820	0	0	0	0	1	0	0	1
Bo3g139820	Bo3g139820	35	103	95	52	53	61	73	78
Bo3g139830	Bo3g139830	93	265	244	202	185	330	482	388
Bo3g139840	Bo3g139840	0	0	0	0	0	0	4	0
Bo3g139850	Bo3g139850	0	0	9	5	10	3	0	4
Bo3g139860	Bo3g139860	39	126	82	45	38	123	209	162
Bo3g139870	Bo3g139870	213	551	255	242	111	410	504	376
Bo3g139880	Bo3g139880	8	14	26	12	11	21	20	36
Bo3g139900	Bo3g139900	0	0	1	0	3	0	7	3
Bo3g139920	Bo3g139920	225	514	326	270	157	239	502	426
Bo3g139930	Bo3g139930	40	113	119	59	24	139	161	147
Bo3g139950	Bo3g139950	1	5	6	3	4	11	4	7
Bo3g139960	Bo3g139960	1	11	2	14	8	5	9	11
Bo3g139970	Bo3g139970	3	6	15	6	8	7	5	3
Bo3g139980	Bo3g139980	84	192	179	160	92	40	65	61
Bo3g139990	Bo3g139990	39	83	198	123	159	288	291	265
Bo3g140000	Bo3g140000	0	0	0	0	1	4	4	2
Bo3g140010	Bo3g140010	62	168	126	83	50	80	123	93
Bo3g140020	Bo3g140020	4	23	230	137	88	72	101	90
Bo3g140030	Bo3g140030	0	0	0	1	1	3	5	5
Bo3g140040	Bo3g140040	0	0	0	0	0	3	0	0
Bo3g140060	Bo3g140060	0	0	0	0	2	0	1	2
Bo3g140070	Bo3g140070	0	0	0	0	0	1	2	0
Bo3g140080	Bo3g140080	0	1	0	0	0	1	0	0
Bo3g140090	Bo3g140090	9	17	19	9	15	22	31	27
Bo3g140100	Bo3g140100	20	49	32	36	10	61	77	68
Bo3g140110	Bo3g140110	54	90	177	42	31	24	50	24
Bo3g140120	Bo3g140120	10	23	33	40	15	52	49	56
Bo3g140130	Bo3g140130	1	4	20	9	7	29	26	34
Bo3g140140	Bo3g140140	1	1	0	1	0	0	1	1
Bo3g140150	Bo3g140150	0	0	0	0	0	1	0	2
Bo3g140160	Bo3g140160	0	0	0	0	0	1	2	2
Bo3g140170	Bo3g140170	1	8	11	6	1	44	35	27
Bo3g140180	Bo3g140180	0	0	1	3	1	0	0	0
Bo3g140190	Bo3g140190	0	0	0	0	1	1	2	1
Bo3g140200	Bo3g140200	129	383	312	265	129	380	455	398
Bo3g140210	Bo3g140210	6	17	46	42	31	9	7	14
Bo3g140220	Bo3g140220	11	40	33	20	11	54	106	68
Bo3g140230	Bo3g140230	0	0	0	0	0	2	0	0
Bo3g140240	Bo3g140240	0	0	0	0	0	0	0	2
Bo3g140250	Bo3g140250	69	141	201	161	72	205	250	225
Bo3g141250	Bo3g141250	0	0	0	0	0	2	2	2
Bo3g141260	Bo3g141260	2	2	0	0	0	9	18	6
Bo3g141270	Bo3g141270	23	51	72	35	21	90	109	79
Bo3g141280	Bo3g141280	12	46	71	47	59	70	55	76
Bo3g141290	Bo3g141290	63	45	46	106	38	167	219	222
Bo3g141300	Bo3g141300	0	0	0	0	0	2	8	3
Bo3g141310	Bo3g141310	0	0	0	0	6	4	8	8
Bo3g141320	Bo3g141320	0	0	6	1	10	14	34	37
Bo3g141330	Bo3g141330	0	1	11	4	9	10	13	10
Bo3g141340	Bo3g141340	0	0	1	1	3	0	5	1
Bo3g141360	Bo3g141360	12	10	0	1	3	9	10	10
Bo3g141370	Bo3g141370	0	0	3	0	1	0	0	0
Bo3g141380	Bo3g141380	0	1	0	0	0	0	4	0
Bo3g141390	Bo3g141390	102	296	213	143	87	292	340	324
Bo3g141410	Bo3g141410	0	0	0	0	0	4	4	2
Bo3g141420	Bo3g141420	34	66	43	17	22	33	38	25
Bo3g141430	Bo3g141430	142	293	500	233	172	301	441	360
Bo3g141440	Bo3g141440	199	441	177	119	96	408	610	479
Bo3g141450	Bo3g141450	5	20	49	53	28	71	62	57
Bo3g141470	Bo3g141470	3	7	25	23	24	34	31	44
Bo3g141480	Bo3g141480	9	27	28	27	15	49	42	39
Bo3g141490	Bo3g141490	0	0	0	0	0	0	1	2
Bo3g141500	Bo3g141500	12	34	18	9	3	12	24	13
Bo3g141510	Bo3g141510	0	4	4	0	5	38	55	75
Bo3g141520	Bo3g141520	22	67	70	97	39	125	177	137
Bo3g141530	Bo3g141530	27	46	29	31	15	10	22	21
Bo3g141540	Bo3g141540	48	106	166	142	90	192	340	219
Bo3g141550	Bo3g141550	2	16	11	11	2	12	21	26
Bo3g141560	Bo3g141560	32	43	107	86	82	416	563	483
Bo3g141570	Bo3g141570	14	105	27	31	30	44	38	39
Bo3g141580	Bo3g141580	0	0	0	0	0	1	2	2
Bo3g141590	Bo3g141590	36	97	482	414	271	199	174	152
Bo3g141600	Bo3g141600	6	20	54	48	32	28	13	17
Bo3g141610	Bo3g141610	0	0	2	3	0	0	1	0
Bo3g141630	Bo3g141630	1	5	3	15	4	4	7	4
Bo3g141640	Bo3g141640	63	189	260	202	139	232	200	192
Bo3g141650	Bo3g141650	48	85	96	54	42	48	83	64
Bo3g141660	Bo3g141660	25	66	142	90	44	141	106	102
Bo3g141670	Bo3g141670	0	0	0	0	0	1	3	2
Bo3g141680	Bo3g141680	25	86	17	6	3	78	65	62
Bo3g141690	Bo3g141690	10	38	13	19	11	40	35	46
Bo3g141700	Bo3g141700	206	458	291	213	153	464	603	506
Bo3g141710	Bo3g141710	0	0	0	0	1	0	3	2
Bo3g141720	Bo3g141720	6	20	10	3	7	21	41	44
Bo3g141730	Bo3g141730	0	0	2	0	1	0	2	3
Bo3g141740	Bo3g141740	0	0	17	9	8	0	0	0
Bo3g141750	Bo3g141750	0	0	0	0	0	0	1	1
Bo3g141760	Bo3g141760	40	135	117	44	62	79	115	108
Bo3g141770	Bo3g141770	5	9	3	2	7	23	71	98
Bo3g141780	Bo3g141780	12	45	40	33	24	30	39	41
Bo3g142800	Bo3g142800	1	3	2	1	5	1	0	1
Bo3g142810	Bo3g142810	41	52	77	36	56	118	135	141
Bo3g142820	Bo3g142820	8	3	12	3	8	15	17	22
Bo3g142840	Bo3g142840	48	188	19	13	14	16	27	36
Bo3g142850	Bo3g142850	0	0	0	0	0	0	3	0
Bo3g142900	Bo3g142900	3	5	33	24	21	98	59	79
Bo3g142910	Bo3g142910	0	0	0	0	4	1	2	1
Bo3g142920	Bo3g142920	5	27	146	164	122	31	34	44
Bo3g142930	Bo3g142930	11	52	42	56	36	104	53	58
Bo3g142940	Bo3g142940	24	76	124	122	87	101	109	94
Bo3g142950	Bo3g142950	0	0	3	3	3	0	4	10
Bo3g142960	Bo3g142960	32	66	59	49	39	141	109	94
Bo3g142970	Bo3g142970	1162	2582	1243	1335	508	1825	2861	2527
Bo3g142980	Bo3g142980	44	118	103	75	57	91	93	73
Bo3g142990	Bo3g142990	70	140	28	12	18	29	50	42
Bo3g143000	Bo3g143000	30	100	47	47	39	62	84	85
Bo3g143010	Bo3g143010	42	209	201	155	97	178	226	193
Bo3g143020	Bo3g143020	15	36	21	20	13	62	85	79
Bo3g143030	Bo3g143030	7	28	9	6	2	24	25	17
Bo3g143040	Bo3g143040	1	5	3	2	0	1	4	5
Bo3g143050	Bo3g143050	44	140	86	77	46	98	109	111
Bo3g143060	Bo3g143060	0	0	0	0	1	4	8	3
Bo3g143070	Bo3g143070	85	243	143	92	54	187	181	173
Bo3g143080	Bo3g143080	0	0	0	0	2	2	3	3
Bo3g143090	Bo3g143090	0	0	0	0	1	0	2	2
Bo3g143100	Bo3g143100	0	1	9	0	1	1	3	0
Bo3g143110	Bo3g143110	1	2	5	0	0	4	2	6
Bo3g143120	Bo3g143120	0	0	0	0	1	0	2	3
Bo3g143130	Bo3g143130	0	0	0	0	1	0	0	2
Bo3g143140	Bo3g143140	45	92	411	289	179	348	544	538
Bo3g143150	Bo3g143150	0	0	0	0	1	7	4	3
Bo3g143160	Bo3g143160	1	10	8	1	3	10	16	9
Bo3g143170	Bo3g143170	0	0	9	2	15	3	3	11
Bo3g143210	Bo3g143210	0	0	0	0	0	2	0	0
Bo3g143220	Bo3g143220	2	16	31	13	11	71	82	62
Bo3g143230	Bo3g143230	6	18	25	24	14	46	51	38
Bo3g143240	Bo3g143240	0	0	0	0	1	0	1	4
Bo3g143250	Bo3g143250	3	2	1	0	1	26	12	14
Bo3g143260	Bo3g143260	10	43	35	22	15	39	52	60
Bo3g143270	Bo3g143270	10	38	7	3	8	11	28	17
Bo3g143280	Bo3g143280	4	21	124	82	68	92	94	90
Bo3g143290	Bo3g143290	0	0	17	7	8	1	6	5
Bo3g143300	Bo3g143300	0	0	3	1	3	0	0	0
Bo3g143310	Bo3g143310	19	65	34	52	26	55	80	85
Bo3g143320	Bo3g143320	3	22	20	12	11	11	21	20
Bo3g143330	Bo3g143330	17	18	40	29	20	14	24	20
Bo3g143340	Bo3g143340	4	23	9	2	5	10	22	16
Bo3g143350	Bo3g143350	83	328	19	20	13	16	7	20
Bo3g143360	Bo3g143360	0	0	0	0	0	0	2	1
Bo3g143380	Bo3g143380	3	9	17	7	10	16	16	7
Bo3g143390	Bo3g143390	8	18	19	17	17	50	75	60
Bo3g143400	Bo3g143400	53	103	56	51	26	92	135	120
Bo3g143410	Bo3g143410	47	139	139	190	70	98	228	154
Bo3g143450	Bo3g143450	0	0	2	0	0	2	1	1
Bo3g143480	Bo3g143480	9	23	0	0	0	58	51	42
Bo3g143500	Bo3g143500	0	3	0	0	1	4	3	1
Bo3g143550	Bo3g143550	0	0	0	0	0	0	1	1
Bo3g143570	Bo3g143570	26	72	83	47	37	142	142	112
Bo3g143580	Bo3g143580	112	239	196	124	85	213	239	227
Bo3g143590	Bo3g143590	142	358	277	148	137	271	412	327
Bo3g143600	Bo3g143600	22	50	42	36	37	20	40	19
Bo3g143610	Bo3g143610	26	62	51	43	32	92	100	74
Bo3g143620	Bo3g143620	65	209	117	44	28	66	130	100
Bo3g143630	Bo3g143630	0	0	0	0	0	0	2	3
Bo3g143640	Bo3g143640	40	110	40	20	15	84	79	46
Bo3g143650	Bo3g143650	0	0	0	1	0	0	1	0
Bo3g143660	Bo3g143660	5	19	62	30	28	28	15	28
Bo3g143670	Bo3g143670	12	15	17	11	9	2	3	2
Bo3g143680	Bo3g143680	2	11	9	7	8	27	42	39
Bo3g143690	Bo3g143690	1	6	5	3	2	12	11	13
Bo3g143730	Bo3g143730	10	63	29	19	21	34	46	42
Bo3g143740	Bo3g143740	558	850	1168	842	514	1455	1852	1860
Bo3g143750	Bo3g143750	44	89	86	66	42	154	134	112
Bo3g143760	Bo3g143760	0	0	0	0	2	0	0	1
Bo3g143770	Bo3g143770	359	1078	579	481	249	631	896	818
Bo3g143780	Bo3g143780	13	31	8	9	4	26	42	47
Bo3g143790	Bo3g143790	22	57	97	76	56	82	53	48
Bo3g143800	Bo3g143800	1	1	2	1	1	5	5	4
Bo3g143810	Bo3g143810	10	22	21	9	13	7	6	4
Bo3g143820	Bo3g143820	56	46	62	19	68	231	312	314
Bo3g143830	Bo3g143830	182	479	202	206	98	277	391	265
Bo3g143840	Bo3g143840	48	123	62	57	38	94	91	90
Bo3g143850	Bo3g143850	2	1	5	2	2	0	3	1
Bo3g143860	Bo3g143860	0	0	0	0	2	1	2	1
Bo3g143870	Bo3g143870	0	0	0	0	2	0	1	0
Bo3g143890	Bo3g143890	0	0	0	0	1	1	2	2
Bo3g143900	Bo3g143900	3	3	0	1	0	1	0	1
Bo3g143920	Bo3g143920	0	0	0	0	2	1	5	2
Bo3g143950	Bo3g143950	10	11	20	1	11	49	49	64
Bo3g143970	Bo3g143970	95	354	254	115	79	128	209	205
Bo3g143980	Bo3g143980	0	2	5	1	1	8	6	4
Bo3g143990	Bo3g143990	11	9	11	13	7	19	21	20
Bo3g144000	Bo3g144000	14	72	89	70	49	130	173	170
Bo3g144010	Bo3g144010	0	0	0	0	1	0	3	1
Bo3g144020	Bo3g144020	81	305	445	272	194	382	386	386
Bo3g144030	Bo3g144030	0	0	2	0	2	1	2	7
Bo3g144040	Bo3g144040	81	321	212	264	172	475	458	439
Bo3g144050	Bo3g144050	0	1	0	0	0	1	0	0
Bo3g144070	Bo3g144070	0	0	0	0	1	0	0	1
Bo3g144080	Bo3g144080	4	10	0	0	0	6	5	3
Bo3g144100	Bo3g144100	150	355	153	109	61	394	521	460
Bo3g144110	Bo3g144110	0	2	13	12	3	1	3	1
Bo3g144120	Bo3g144120	10	23	21	24	20	62	64	48
Bo3g144130	Bo3g144130	0	8	18	11	11	9	10	2
Bo3g144140	Bo3g144140	0	0	0	1	1	0	0	1
Bo3g144150	Bo3g144150	17	51	38	39	23	17	54	39
Bo3g144160	Bo3g144160	174	351	245	151	107	184	213	199
Bo3g145160	Bo3g145160	0	0	0	0	0	1	2	2
Bo3g145170	Bo3g145170	4	6	5	5	0	4	8	1
Bo3g145190	Bo3g145190	0	0	0	0	0	1	1	0
Bo3g145200	Bo3g145200	45	105	128	147	59	98	108	119
Bo3g145210	Bo3g145210	757	2042	3277	3044	1797	1386	1683	1552
Bo3g145220	Bo3g145220	23	81	61	49	34	63	106	77
Bo3g145230	Bo3g145230	368	664	755	527	340	710	876	890
Bo3g145240	Bo3g145240	5	9	71	49	28	3	6	1
Bo3g145250	Bo3g145250	0	0	0	2	4	4	13	17
Bo3g145260	Bo3g145260	1	0	11	16	14	2	4	6
Bo3g145270	Bo3g145270	0	0	1	2	2	0	0	0
Bo3g146270	Bo3g146270	6	7	18	18	12	1	2	3
Bo3g146280	Bo3g146280	0	0	0	0	0	2	11	17
Bo3g146290	Bo3g146290	1	2	1	2	1	5	3	1
Bo3g146300	Bo3g146300	1	1	7	17	17	2	10	1
Bo3g146310	Bo3g146310	1	0	0	0	1	0	1	0
Bo3g146320	Bo3g146320	12	21	20	25	21	22	23	18
Bo3g146330	Bo3g146330	0	0	0	0	1	1	5	7
Bo3g146360	Bo3g146360	0	0	0	1	3	0	0	0
Bo3g146370	Bo3g146370	0	0	0	0	0	0	1	1
Bo3g146380	Bo3g146380	10	50	44	50	27	85	93	83
Bo3g146390	Bo3g146390	7	36	84	57	40	79	101	75
Bo3g146400	Bo3g146400	0	0	0	0	2	0	3	3
Bo3g146410	Bo3g146410	0	0	0	2	2	0	2	6
Bo3g146420	Bo3g146420	17	56	15	14	3	30	52	46
Bo3g146430	Bo3g146430	0	0	0	0	0	0	1	3
Bo3g146450	Bo3g146450	9	6	21	13	21	132	151	177
Bo3g146470	Bo3g146470	80	181	176	144	92	184	247	250
Bo3g146480	Bo3g146480	50707	44506	94944	150634	112783	48511	68172	70775
Bo3g146490	Bo3g146490	0	0	0	0	1	0	3	1
Bo3g146500	Bo3g146500	116	408	266	123	122	433	400	350
Bo3g146510	Bo3g146510	164	350	181	158	75	107	105	109
Bo3g147510	Bo3g147510	7	32	22	17	28	103	87	106
Bo3g147530	Bo3g147530	0	0	0	0	0	2	1	5
Bo3g147540	Bo3g147540	0	0	0	0	0	1	4	6
Bo3g147550	Bo3g147550	6	10	8	4	1	1	8	5
Bo3g147560	Bo3g147560	1	2	0	1	5	1	0	5
Bo3g147570	Bo3g147570	0	2	6	3	2	4	4	4
Bo3g147590	Bo3g147590	0	4	1	2	4	5	10	10
Bo3g147600	Bo3g147600	278	848	903	630	435	680	980	939
Bo3g147610	Bo3g147610	94	289	334	146	119	314	431	404
Bo3g147620	Bo3g147620	1	0	0	0	0	0	1	0
Bo3g147630	Bo3g147630	0	0	0	0	1	1	0	0
Bo3g147640	Bo3g147640	0	1	0	0	0	1	1	2
Bo3g147650	Bo3g147650	1	4	5	4	6	4	18	10
Bo3g147660	Bo3g147660	0	0	0	0	0	2	1	0
Bo3g147670	Bo3g147670	5	9	28	21	17	30	32	31
Bo3g147680	Bo3g147680	1	0	0	0	1	3	5	7
Bo3g147690	Bo3g147690	0	0	0	1	1	1	1	0
Bo3g147700	Bo3g147700	0	0	0	0	0	1	2	3
Bo3g147710	Bo3g147710	0	0	0	0	0	2	4	3
Bo3g147720	Bo3g147720	0	0	0	0	0	0	2	1
Bo3g147740	Bo3g147740	15	17	0	0	0	20	33	20
Bo3g147750	Bo3g147750	1	1	0	0	0	0	2	0
Bo3g147760	Bo3g147760	26	97	62	45	20	30	52	40
Bo3g147770	Bo3g147770	17	65	103	59	47	59	51	47
Bo3g147780	Bo3g147780	765	1625	713	822	330	1118	1732	1406
Bo3g147800	Bo3g147800	0	0	2	1	0	1	5	8
Bo3g147810	Bo3g147810	0	0	0	0	0	0	1	5
Bo3g147820	Bo3g147820	0	0	0	0	0	19	45	24
Bo3g147830	Bo3g147830	0	0	0	1	1	0	4	2
Bo3g147840	Bo3g147840	0	0	0	0	0	8	19	10
Bo3g147850	Bo3g147850	0	0	0	0	0	1	1	0
Bo3g147860	Bo3g147860	3	10	1	1	1	9	6	9
Bo3g147870	Bo3g147870	0	17	59	155	85	42	147	107
Bo3g147880	Bo3g147880	0	0	0	0	0	0	1	1
Bo3g147900	Bo3g147900	0	0	0	0	0	0	2	4
Bo3g147910	Bo3g147910	0	0	0	0	1	0	0	3
Bo3g147930	Bo3g147930	0	1	1	0	0	0	0	0
Bo3g148930	Bo3g148930	54	152	89	45	33	111	107	98
Bo3g148940	Bo3g148940	10	40	56	32	19	42	37	43
Bo3g148950	Bo3g148950	24	45	96	82	79	152	135	128
Bo3g148960	Bo3g148960	0	0	0	0	2	0	0	2
Bo3g148970	Bo3g148970	0	0	0	0	1	1	1	2
Bo3g148980	Bo3g148980	118	311	277	216	185	324	460	430
Bo3g148990	Bo3g148990	3031	4957	6252	4536	3885	4635	6082	5677
Bo3g149000	Bo3g149000	0	0	0	0	0	0	4	5
Bo3g149010	Bo3g149010	57	94	134	104	85	207	209	223
Bo3g149020	Bo3g149020	0	0	1	0	1	5	9	7
Bo3g149030	Bo3g149030	76	168	189	196	179	400	424	406
Bo3g149040	Bo3g149040	53	29	39	30	98	190	202	250
Bo3g149050	Bo3g149050	21	74	108	104	86	156	171	152
Bo3g149060	Bo3g149060	19	10	4	1	3	48	78	68
Bo3g149070	Bo3g149070	6	15	19	7	6	51	112	117
Bo3g149080	Bo3g149080	6	52	39	40	32	66	51	63
Bo3g149090	Bo3g149090	14	66	74	40	41	22	47	26
Bo3g149100	Bo3g149100	9	24	19	29	13	55	57	74
Bo3g149110	Bo3g149110	320	728	784	665	453	1169	1621	1259
Bo3g149130	Bo3g149130	37	49	83	70	45	159	174	145
Bo3g149140	Bo3g149140	0	0	0	0	1	0	2	0
Bo3g149150	Bo3g149150	301	702	695	463	333	687	986	955
Bo3g149160	Bo3g149160	16	41	18	20	14	46	43	42
Bo3g149170	Bo3g149170	267	820	626	390	290	616	569	506
Bo3g149190	Bo3g149190	33	75	79	49	35	71	91	81
Bo3g149200	Bo3g149200	8	49	95	167	97	81	141	104
Bo3g149210	Bo3g149210	75	228	434	377	284	82	71	65
Bo3g149220	Bo3g149220	8	28	36	39	21	77	99	83
Bo3g149230	Bo3g149230	1	3	18	12	2	4	5	3
Bo3g149240	Bo3g149240	0	1	3	1	11	8	22	20
Bo3g149250	Bo3g149250	0	0	0	0	2	3	2	3
Bo3g149260	Bo3g149260	0	0	0	0	1	2	0	0
Bo3g149280	Bo3g149280	0	0	1	0	0	0	1	2
Bo3g149290	Bo3g149290	78	201	212	167	124	300	331	302
Bo3g149300	Bo3g149300	84	222	301	214	183	239	267	189
Bo3g149310	Bo3g149310	59	116	3	2	1	71	82	87
Bo3g149320	Bo3g149320	40	114	211	116	98	141	167	154
