Supplementary Table 2: Kale vs TO1000 DEGs,,,,,,,,,,
Gene,Kale_1,Kale_2,Kale_3,TO1000_1,TO1000_2,TO1000_3,Kale_Mean,TO1000_Mean,KvT_log2FC,KvT_padj
Bo2g009030,146.5573909,96.5062811,72.8759252,46.09536108,50.12067892,47.71812245,47.97805415,105.3131991,1.146259511,0.001698735
Bo2g009040,23.92773729,19.30125622,53.69805014,142.6347022,99.49328801,150.433403,130.8537977,32.30901455,-2.051910646,8.78E-07
Bo2g009060,73.27869544,59.83389428,44.74837512,16.52475208,14.96139669,14.55807126,15.34807334,59.28698828,1.963525675,3.42E-06
Bo2g009080,9.720643273,8.685565299,5.114100014,0,0.748069835,0,0.249356612,7.840102862,4.770637425,0.017848633
Bo2g009190,119.6386864,127.3882911,141.9162754,336.5831083,331.3949367,378.5098527,348.8292992,129.647751,-1.433056953,1.48E-10
Bo2g009260,171.23287,108.0870348,104.8390503,41.74674211,47.87646942,43.67421377,44.4324751,128.052985,1.534177572,4.32E-06
Bo2g009290,10.46838506,13.51087935,10.22820003,25.22199002,41.1438409,27.49857904,31.28813666,11.40248815,-1.457789153,0.015692275
Bo2g009430,65.80127754,51.14832898,67.76182518,16.52475208,18.70174587,22.64588862,19.29079552,61.57047724,1.671636978,0.000120988
Bo2g009450,27.66644624,26.0566959,28.12755008,4.34861897,1.496139669,3.235126946,3.026628528,27.28356407,3.190662764,0.000138071
Bo2g009520,32.90063877,40.53263806,35.7987001,80.01458904,85.27996115,83.30451886,82.86635635,36.41065898,-1.190076718,0.000820392
Bo2g009540,5.981934322,9.65062811,7.671150021,76.53569387,112.2104752,104.332844,97.69300436,7.767904151,-3.672902156,4.72E-16
Bo2g009590,97.20643273,66.58933396,86.93970023,194.8181298,143.6294082,177.931982,172.1265067,83.57848897,-1.037745936,0.000254752
Bo2g009650,11.21612685,8.685565299,17.89935005,2.609171382,1.496139669,4.043908682,2.716406578,12.6003474,2.203713124,0.020093427
Bo2g009720,19.44128655,15.44100498,37.0772251,3.478895176,2.244209504,2.426345209,2.716483296,23.98650554,3.133238595,8.48E-05
Bo2g009760,23.1799955,68.51945958,20.45640006,17.39447588,14.96139669,7.279035628,13.21163607,37.38528504,1.505535948,0.031591678
Bo2g009820,46.35999099,33.77719839,29.40607508,11.30640932,17.2056062,12.13172605,13.54791385,36.51442149,1.436313905,0.010704632
Bo2g009840,98.70191631,144.7594217,166.2082504,777.5330718,765.2754408,985.096155,842.6348892,136.5565295,-2.637672338,3.01E-31
Bo2g009890,210.1154431,151.5148613,131.6880754,558.3626757,620.1498929,602.5423937,593.6849874,164.4394599,-1.840597774,1.43E-18
Bo2g010030,162.2599685,119.6677886,127.8525003,277.4418903,275.2896991,280.6472626,277.7929507,136.5934191,-1.017302481,1.12E-05
Bo2g010040,42.62128204,12.54581654,38.3557501,0,4.488419008,1.617563473,2.035327494,31.1742829,3.890823839,2.50E-05
Bo2g010080,48.60321636,53.07845461,33.24165009,9.566961733,17.2056062,18.60197994,15.12484929,44.97444035,1.574505037,0.001887985
Bo2g010130,10.46838506,17.3711306,8.949675024,38.26784693,39.64770124,38.01274161,38.64276326,12.26306356,-1.647522008,0.00230149
Bo2g010190,114.4044939,148.6196729,126.5739753,43.4861897,52.36488842,59.8498485,51.90030887,129.8660474,1.319780391,7.11E-06
Bo2g010220,1.49548358,1.930125622,5.114100014,35.65867555,48.62453925,48.52690419,44.27003966,2.846569739,-4.090308143,1.21E-08
Bo2g010230,71.78321186,33.77719839,56.25510015,15.65502829,26.18244421,25.88101557,22.57282936,53.93850347,1.257179926,0.008462524
Bo2g010280,65.80127754,73.34477364,71.59740019,0.869723794,3.740349173,4.043908682,2.88466055,70.24781712,4.577442052,1.97E-14
Bo2g010290,311.0605847,359.9684285,292.7822258,65.22928455,58.3494471,59.8498485,61.14286005,321.270413,2.39633979,2.67E-30
Bo2g010360,45.6122492,38.60251244,34.52017509,93.06044595,95.004869,84.92208233,90.99579909,39.57831225,-1.188035968,0.000340285
Bo2g010500,3.738708951,8.685565299,15.34230004,153.9411115,134.6525702,136.6841135,141.7592651,9.255524764,-4.051601539,7.46E-23
Bo2g010530,21.68451192,9.65062811,10.22820003,28.7008852,32.91507272,38.82152335,33.47916042,13.85444668,-1.231991791,0.028958721
Bo2g010590,10.46838506,13.51087935,15.34230004,23.48254244,38.15156157,27.49857904,29.71089435,13.10718815,-1.206223296,0.032405939
Bo2g010610,0,0,1.278525003,8.697237939,6.732628512,5.661472155,7.030446202,0.426175001,-4.3319709,0.032689527
Bo2g010620,138.3322312,165.0257407,222.4633506,12.17613312,17.2056062,10.51416257,13.29863396,175.2737742,3.705172717,5.64E-27
Bo2g010840,38.1348313,72.37971083,83.10412522,6.088066558,14.21332686,12.13172605,10.81103982,64.53955578,2.552194776,8.21E-08
Bo2g010870,2.990967161,4.825314055,3.83557501,13.04585691,21.6940252,19.41076168,18.0502146,3.883952075,-2.235683732,0.006470585
Bo2g010890,0,1.930125622,8.949675024,15.65502829,30.67086322,25.07223383,23.79937511,3.626600215,-2.876378605,0.004193139
Bo2g010920,14.20709401,4.825314055,15.34230004,30.44033279,24.68630454,33.96883293,29.69849009,11.45823604,-1.380248864,0.024473956
Bo2g010950,19.44128655,15.44100498,24.29197507,6.088066558,2.992279339,7.279035628,5.453127175,19.72475553,1.856729939,0.032965543
Bo2g011060,14.9548358,26.0566959,19.17787505,53.92287522,42.63998057,48.52690419,48.36325333,20.06313558,-1.277156645,0.007548341
Bo2g011160,14.20709401,11.58075373,12.78525003,2.609171382,0.748069835,2.426345209,1.927862142,12.85769926,2.766598927,0.002759886
Bo2g011190,17.94580297,12.54581654,14.06377504,0,0,3.235126946,1.078375649,14.85179818,3.789204132,0.005151004
Bo2g011230,7.477417902,9.65062811,8.949675024,0,2.244209504,2.426345209,1.556851571,8.692573679,2.444844369,0.040308131
Bo2g011300,23.92773729,24.12657028,43.46985012,0.869723794,2.244209504,6.470253892,3.194729063,30.50805256,3.237804023,0.000119432
Bo2g011480,188.4309311,129.3184167,111.2316753,0,0,0,0,142.9936744,9.917245475,4.04E-14
Bo2g011710,13.45935222,10.61569092,6.392625017,33.04950417,40.39577107,34.77761467,36.07429664,10.15588939,-1.785634299,0.0008553
Bo2g011770,72.53095365,61.76401991,66.48330018,3.478895176,8.228768181,4.043908682,5.250524013,66.92609125,3.652318191,2.02E-12
Bo2g011940,307.3218758,383.129936,272.3258257,67.83845593,55.35716776,52.57081287,58.58881219,320.9258792,2.458257332,6.24E-28
Bo2g012050,104.6838506,121.5979142,157.2585754,261.786862,223.6728806,312.998532,266.1527582,127.8467801,-1.067788381,4.92E-05
Bo2g012090,8.972901483,11.58075373,10.22820003,0,0,2.426345209,0.808781736,10.26061841,3.665414961,0.019416143
Bo2g012160,4771.340363,3024.50685,3743.52121,1019.316286,848.3111925,896.9389457,921.5221416,3846.456141,2.061992567,1.21E-26
Bo2g012290,412.0057264,373.4793079,377.164876,157.4200067,190.009738,190.8724898,179.4340782,387.5499701,1.1109473,5.29E-08
Bo2g012760,35.14386414,35.70732401,34.52017509,86.1026556,78.54733264,52.57081287,72.4069337,35.12378775,-1.042359398,0.012420732
Bo2g012850,99.4496581,105.1918464,95.88937526,196.5575774,224.4209504,184.4022359,201.7935879,100.1769599,-1.009516786,1.36E-05
Bo2g012870,101.6928835,200.7330647,178.9935005,218.3006723,483.2531132,469.9021889,390.4853248,160.4731495,-1.288794051,0.000294748
Bo2g013010,76.2696626,87.8207158,88.21822524,56.53204661,30.67086322,14.55807126,33.92032703,84.10286788,1.313827932,0.004277682
Bo2g013140,2.990967161,0.965062811,0,1.739447588,14.96139669,16.17563473,10.95882634,1.318676657,-2.902903089,0.035092237
Bo2g013450,12085.75056,12902.88978,9516.061601,5364.456361,5171.406767,6047.261044,5527.708057,11501.56731,1.057216782,1.89E-08
Bo2g013470,198.8993162,131.2485423,147.0303754,43.4861897,75.5550533,73.59913802,64.21346034,159.0594113,1.309426517,1.77E-05
Bo2g013690,0,0,2.557050007,44.35591349,42.63998057,39.63030509,42.20873305,0.852350002,-6.024297432,9.51E-07
Bo2g013810,5.981934322,1.930125622,2.557050007,22.61281864,17.2056062,17.7931982,19.20387435,3.489703317,-2.386146301,0.00349139
Bo2g013840,11.96386864,10.61569092,12.78525003,18.26419967,29.92279339,29.11614251,25.76771186,11.78826987,-1.137080152,0.048761926
Bo2g014000,7.477417902,5.790376866,3.83557501,15.65502829,26.93051405,29.92492425,24.17015553,5.70112326,-2.051185185,0.012641583
Bo2g014060,10.46838506,9.65062811,19.17787505,75.66597007,93.50872933,92.20111796,87.12527245,13.09896274,-2.780661157,1.09E-10
Bo2g014070,41.87354025,33.77719839,33.24165009,8.697237939,14.21332686,8.087817365,10.33279405,36.29746291,1.810460577,0.000238922
Bo2g014110,5.234192532,9.65062811,21.73492506,33.04950417,30.67086322,31.54248772,31.75428504,12.2065819,-1.439443084,0.040454016
Bo2g014160,6.729676112,4.825314055,8.949675024,0,0,0,0,6.834888397,5.518613228,0.008546111
Bo2g014320,88.98127304,71.41464802,75.4329752,7.827514145,11.96911735,11.32294431,10.37319194,78.60963208,2.917546656,9.07E-11
Bo2g014340,12.71161043,14.47594217,15.34230004,0,1.496139669,1.617563473,1.037901047,14.17661755,3.73010267,0.001308887
Bo2g014350,23.92773729,13.51087935,16.62082504,2.609171382,0,0,0.869723794,18.0198139,4.464908954,0.000308023
Bo2g014360,12.71161043,9.65062811,11.50672503,43.4861897,41.1438409,71.98157455,52.20386838,11.28965452,-2.203683573,7.07E-05
Bo2g015370,6.729676112,6.755439677,14.06377504,70.44762731,76.30312313,76.02548323,74.25874456,9.182963609,-3.071587535,2.73E-09
Bo2g016440,2.990967161,3.860251244,5.114100014,21.74309485,11.96911735,16.17563473,16.62928231,3.988439473,-2.095236517,0.012409281
Bo2g016480,13.45935222,23.16150746,20.45640006,46.96508487,56.85330743,76.83426496,60.21755242,19.02575325,-1.680701234,0.000291276
Bo2g016540,24.67547908,14.47594217,16.62082504,0,1.496139669,0.808781736,0.768307135,18.59074876,4.552080312,0.000439327
Bo2g017650,6.729676112,4.825314055,3.83557501,16.52475208,31.41893305,25.88101557,24.60823357,5.130188392,-2.22730087,0.002010398
Bo2g017800,246.007049,232.5801375,245.4768007,133.9374643,95.75293883,107.567971,112.419458,241.3546624,1.104921705,2.30E-06
Bo2g017890,82.99933871,66.58933396,65.20477518,181.7722729,136.1487099,143.1543674,153.6917834,71.59781595,-1.091600548,0.000101403
Bo2g018230,2.990967161,0,1.278525003,4.34861897,9.72490785,12.94050778,9.004678201,1.423164055,-2.559368048,0.02533042
Bo2g018310,81.50385513,103.2617208,67.76182518,165.2475208,178.7886905,176.3144186,173.45021,84.17580037,-1.037050434,0.000171024
Bo2g018330,735.0301798,573.2473097,510.1314764,1148.905132,1282.191697,1386.251896,1272.449575,606.136322,-1.066497643,1.67E-08
Bo2g018340,65.80127754,86.85565299,67.76182518,169.5961398,166.0715033,158.5212203,164.7296212,73.47291857,-1.165096288,4.64E-06
Bo2g018410,317.0425191,260.566959,304.2889508,139.155807,162.3311541,120.5084787,140.6651466,293.9661429,1.062691515,6.20E-06
Bo2g018430,16.45031938,16.40606779,11.50672503,0.869723794,2.244209504,0.808781736,1.307571678,14.78770407,3.482580801,0.003909683
Bo2g018490,5.981934322,4.825314055,7.671150021,35.65867555,36.6554219,38.82152335,37.04520693,6.159466133,-2.611516366,3.55E-06
Bo2g018650,30.6574134,26.0566959,42.19132511,0,0,0,0,32.96847814,7.787532465,5.13E-08
Bo2g019720,7.477417902,15.44100498,26.84902507,3.478895176,2.244209504,0.808781736,2.177295472,16.58914932,2.919079302,0.00974697
Bo2g020760,99.4496581,82.03033894,81.82560022,27.83116141,27.67858388,34.77761467,30.09578665,87.76853242,1.548261367,3.26E-05
Bo2g021880,103.9361088,48.25314055,60.09067516,13.9155807,29.92279339,21.83710688,21.89182699,70.75997485,1.694756352,0.000240104
Bo2g022000,29.16192982,31.84707276,31.96312509,95.66961733,122.6834529,144.7719308,121.041667,30.99070922,-1.97073158,1.75E-08
Bo2g022030,0,4.825314055,2.557050007,7.827514145,12.71718719,25.88101557,15.47523897,2.460788021,-2.730014879,0.010732065
Bo2g022090,368.6367026,240.3006399,265.9332007,1352.4205,1557.481396,1549.625807,1486.509234,291.6235144,-2.348633283,3.18E-07
Bo2g023170,7.477417902,0.965062811,6.392625017,0,0,0,0,4.945035243,5.058745859,0.042372726
Bo2g023290,5.234192532,14.47594217,16.62082504,0,1.496139669,0.808781736,0.768307135,12.11031991,3.915896796,0.008174648
Bo2g023480,96.45869094,168.8859919,135.5236504,1.739447588,9.72490785,6.470253892,5.97820311,133.6227777,4.449182651,9.72E-21
Bo2g023530,32.15289698,38.60251244,60.09067516,18.26419967,24.68630454,18.60197994,20.51749472,43.61536153,1.065844269,0.033395021
Bo2g023580,31.40515519,22.19644465,39.63427511,10.43668553,7.480698346,9.705380838,9.207588237,31.07862498,1.75222471,0.005523214
Bo2g023740,210.8631848,158.270301,196.8928505,0,1.496139669,2.426345209,1.30749496,188.6754455,7.13749676,2.45E-22
Bo2g023800,8.225159692,6.755439677,7.671150021,1.739447588,1.496139669,0,1.078529086,7.55058313,2.813962201,0.034654169
Bo2g023820,53.8374089,30.88200995,29.40607508,1.739447588,5.236488842,3.235126946,3.403687792,38.04183131,3.471372745,2.79E-06
Bo2g023910,1.49548358,0,0,10.43668553,8.228768181,12.94050778,10.5353205,0.498494527,-4.135317945,0.016839461
Bo2g023930,77.01740439,107.121972,86.93970023,11.30640932,18.70174587,20.21954341,16.7425662,90.35969222,2.424261138,2.53E-09
Bo2g023960,9.720643273,33.77719839,14.06377504,1.739447588,0,1.617563473,1.119003687,19.18720557,4.142406943,7.35E-05
Bo2g024030,0,0,0,8.697237939,2.244209504,4.852690419,5.264712621,0,-4.873495862,0.040817101
Bo2g024060,12.71161043,10.61569092,14.06377504,91.32099836,88.27224049,103.5240623,94.37243371,12.46369213,-2.928721471,7.53E-13
Bo2g024130,2.990967161,0.965062811,5.114100014,26.09171382,19.4498157,22.64588862,22.72913938,3.023376662,-2.967987184,0.000405289
Bo2g024160,2.243225371,3.860251244,5.114100014,0,0,0,0,3.73919221,4.633717911,0.034392041
Bo2g024350,2.990967161,10.61569092,5.114100014,0,0,0,0,6.240252699,5.389135953,0.011280984
Bo2g024450,47.85547457,25.09163309,30.68460008,12.17613312,13.46525702,12.13172605,12.59103873,34.54390258,1.465392805,0.016669086
Bo2g024500,40.37805667,45.35795212,49.86247513,13.9155807,16.45753636,21.02832515,17.13381407,45.19949464,1.393143635,0.009326641
Bo2g024630,1.49548358,0.965062811,2.557050007,12.17613312,14.21332686,12.94050778,13.10998925,1.672532133,-3.02416902,0.011265638
Bo2g024730,0,0,0,32.17978038,36.6554219,34.77761467,34.53760565,0,-7.592123896,7.85E-08
Bo2g024770,1.49548358,4.825314055,3.83557501,37.39812314,38.8996314,46.90934072,41.06903175,3.385457549,-3.661238639,4.75E-07
Bo2g024800,16.45031938,11.58075373,28.12755008,46.96508487,35.90735206,46.90934072,43.26059255,18.71954106,-1.236902443,0.022324236
Bo2g024960,985.5236795,1222.734582,740.265977,1855.120852,2218.02706,2143.271602,2072.139838,982.8414127,-1.074559746,4.47E-08
Bo2g025180,57.57611785,129.3184167,77.99002521,33.91922796,34.41121239,33.96883293,34.09975776,88.29485324,1.369386129,0.000648822
Bo2g025230,7.477417902,14.47594217,16.62082504,77.40541766,59.84558677,96.24502664,77.83201036,12.8580617,-2.64213658,7.76E-09
Bo2g025250,128.6115879,127.3882911,185.3861255,634.8983696,555.0678173,731.9474715,640.6378861,147.1286682,-2.129323387,1.04E-14
Bo2g025300,25.42322087,58.86883147,37.0772251,20.00364726,22.44209504,16.98441647,19.81005292,40.45642581,1.021815491,0.046047225
Bo2g025320,5.234192532,22.19644465,15.34230004,0.869723794,1.496139669,5.661472155,2.675778539,14.25764574,2.396442067,0.025267309
Bo2g025470,68.7922447,55.97364304,97.16790026,47.83480867,29.92279339,25.88101557,34.54620587,73.97792933,1.094870955,0.014272821
Bo2g026620,14.20709401,10.61569092,6.392625017,165.2475208,122.6834529,126.9787326,138.3032355,10.40513665,-3.672978914,3.66E-20
Bo2g026640,47.10773278,49.21820336,35.7987001,13.04585691,8.228768181,9.705380838,10.32666864,44.04154541,2.106310557,5.94E-05
Bo2g026660,8.225159692,4.825314055,28.12755008,40.00729452,45.63225991,54.18837634,46.60931026,13.72600794,-1.83001735,0.003552996
Bo2g026750,11.96386864,6.755439677,20.45640006,43.4861897,56.1052376,60.65863024,53.41668584,13.05856946,-2.06953713,0.000132528
Bo2g026790,0.74774179,2.895188433,0,26.09171382,21.6940252,25.07223383,24.28599095,1.214310074,-4.264028741,4.31E-05
Bo2g026800,5.981934322,3.860251244,2.557050007,0,0,0,0,4.133078524,4.817365943,0.028412524
Bo2g026820,19268.55819,16229.46129,18747.01213,981.0484396,1821.550047,1252.80291,1351.800466,18081.6772,3.74120652,1.75E-59
Bo2g026830,9651.103286,6493.907655,7889.777796,1039.319934,1672.68415,1149.278848,1287.094311,8011.596246,2.637743682,6.34E-30
Bo2g026850,233.2954385,322.3309789,292.7822258,133.9374643,112.958545,128.5962961,125.1641018,282.8028811,1.174879297,4.27E-05
Bo2g026870,6.729676112,6.755439677,10.22820003,0,0,0,0,7.904438606,5.726058112,0.003037856
Bo2g026910,12.71161043,10.61569092,11.50672503,21.74309485,41.89191074,31.54248772,31.7258311,11.61134213,-1.449020027,0.011027316
Bo2g028190,0.74774179,0.965062811,1.278525003,5.218342764,13.46525702,12.94050778,10.54136919,0.997109868,-3.450117245,0.025478827
Bo2g028210,0,0,0,1.739447588,12.71718719,8.896599101,7.784411293,0,-5.446894011,0.007663323
Bo2g028370,29.16192982,14.47594217,12.78525003,2.609171382,2.244209504,3.235126946,2.696169277,18.80770734,2.822736351,0.002482265
Bo2g028380,51.59418353,24.12657028,35.7987001,15.65502829,11.96911735,7.279035628,11.63439376,37.1731513,1.688471494,0.003942817
Bo2g028590,17.94580297,25.09163309,34.52017509,0,0.748069835,3.235126946,1.32773226,25.85253705,4.25988301,3.03E-05
Bo2g028670,229.5567296,179.5016828,212.2351506,32.17978038,79.29540247,79.26061017,63.57859767,207.0978543,1.698574237,1.48E-08
Bo2g028790,226.5657624,227.7548234,314.5171508,62.62011316,50.86874875,44.48299551,52.65728581,256.2792456,2.280763842,3.49E-18
Bo2g029020,10.46838506,7.720502488,12.78525003,1024.534629,637.3554991,659.965897,773.9520084,10.32471253,-6.248432659,2.62E-73
Bo2g029030,0,0,1.278525003,55.66232281,43.38805041,41.24786856,46.76608059,0.426175001,-7.066045244,6.65E-07
Bo2g030270,0,0.965062811,1.278525003,36.52839935,21.6940252,21.83710688,26.68651048,0.747862605,-5.368181613,2.91E-05
Bo2g032400,27.66644624,20.26631903,20.45640006,71.3173511,71.81470412,74.40791976,72.51332499,22.79638844,-1.653112787,2.93E-05
Bo2g032420,17.94580297,11.58075373,34.52017509,63.48983696,67.32628512,80.87817365,70.56476524,21.3489106,-1.750529474,0.003523934
Bo2g032430,103.9361088,85.89059018,148.3089004,45.22563728,48.62453925,48.52690419,47.45902691,112.7118665,1.238533251,0.000221398
Bo2g032490,68.04450291,125.4581654,200.7284255,686.2120734,586.4867503,820.1046808,697.6011682,131.4103646,-2.424156629,3.28E-15
Bo2g032600,0,0,1.278525003,3.478895176,8.976838016,12.94050778,8.465413658,0.426175001,-4.603644804,0.021869568
Bo2g032810,88.23353125,93.61109267,61.36920017,43.4861897,37.40349173,30.73370599,37.2077958,81.07127469,1.132909506,0.003563926
Bo2g034100,0,0,0,6.088066558,9.72490785,6.470253892,7.427742767,0,-5.376327864,0.006640726
Bo2g037600,0,0,3.83557501,13.04585691,14.21332686,11.32294431,12.86070936,1.278525003,-3.629285479,0.007086073
Bo2g037610,111.4135267,151.5148613,101.0034753,44.35591349,31.41893305,28.30736078,34.69406911,121.3106211,1.812118726,1.36E-07
Bo2g037620,96.45869094,92.64602986,125.2954503,10.43668553,3.740349173,4.043908682,6.073647794,104.800057,4.129958937,2.85E-17
Bo2g037630,146.5573909,125.4581654,102.2820003,60.01094178,41.89191074,34.77761467,45.56015573,124.7658522,1.464028077,6.01E-06
Bo2g037730,8.225159692,19.30125622,14.06377504,0,2.244209504,2.426345209,1.556851571,13.86339698,3.121543747,0.013192769
Bo2g038870,0,0,0,6.088066558,7.480698346,4.852690419,6.140485108,0,-5.10060167,0.019893387
Bo2g038880,23.1799955,15.44100498,16.62082504,1.739447588,2.992279339,0,1.577242309,18.41394184,3.533196342,0.001484363
